,Entidad,Ano,Tipo,Descripcion,Cantidad
1117,DISTRITO FEDERAL,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",28
1118,DISTRITO FEDERAL,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,25
1119,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,24
1120,DISTRITO FEDERAL,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,13
1121,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,6
1122,DISTRITO FEDERAL,2016,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",5
1123,DISTRITO FEDERAL,2016,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,2
1124,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,2
1125,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,2
1126,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,2
1127,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,2
1128,DISTRITO FEDERAL,2016,Hecho_Violatorio,COARTAR EL ADECUADO DESARROLLO FISICO O MENTAL DEL NIÑO,1
1129,DISTRITO FEDERAL,2016,Hecho_Violatorio,CONTRACEPCION FORZADA,1
1130,DISTRITO FEDERAL,2016,Hecho_Violatorio,IMPEDIR EL ACCESO AL TRABAJO,1
1131,DISTRITO FEDERAL,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
1132,DISTRITO FEDERAL,2016,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
1133,DISTRITO FEDERAL,2016,Hecho_Violatorio,OBSTACULIZAR LA DECISION SOBRE EL NUMERO Y ESPACIAMIENTO DE LOS HIJOS,1
1134,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
1135,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
1136,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR BRINDAR INFORMACION Y EDUCACION QUE PERMITA DECIDIR SOBRE EL NUMERO Y ESPACIAMIENTO DE LOS HIJOS,1
1137,DISTRITO FEDERAL,2016,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",1
1138,DISTRITO FEDERAL,2016,Hecho_Violatorio,"OMITIR DICTAR EL ACUERDO ESCRITO CORRESPONDIENTE, EN RESPUESTA A LA PETICION",1
1139,DISTRITO FEDERAL,2016,Hecho_Violatorio,"OMITIR NOTIFICAR A LA FAMILIA O CONOCIDOS SOBRE EL ARRESTO, DETENCION, TRASLADO, LUGAR DE CUSTODIA, ESTADO FISICO Y PSICOLOGICO, ASI COMO SU SITUACION JURIDICA",1
1140,DISTRITO FEDERAL,2016,Hecho_Violatorio,OMITIR U OBSTACULIZAR EL EJERCICIO DEL DERECHO A LA LIBERTAD DE PROCREACION,1
1141,DISTRITO FEDERAL,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO DE EDUCACION,1
1142,DISTRITO FEDERAL,2016,Hecho_Violatorio,PRIVACION DE LA VIDA DEL PRODUCTO DE LA CONCEPCION,1
1143,DISTRITO FEDERAL,2016,Hecho_Violatorio,"TRATO CRUEL, INHUMANO O DEGRADANTE",1
1144,DISTRITO FEDERAL,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,285
1145,DISTRITO FEDERAL,2016,Motivo_Conclusion,ORIENTACION,49
1146,DISTRITO FEDERAL,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,28
1147,DISTRITO FEDERAL,2016,Motivo_Conclusion,ACUMULACION,6
1148,DISTRITO FEDERAL,2016,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,3
1149,DURANGO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,13
1150,DURANGO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,10
1151,DURANGO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,8
1152,DURANGO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,8
1153,DURANGO,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,3
1154,DURANGO,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",2
1155,DURANGO,2016,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",1
1156,DURANGO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,10
1157,DURANGO,2016,Motivo_Conclusion,ORIENTACION,5
1158,DURANGO,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
1159,GUERRERO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,5
1160,GUERRERO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,4
1161,GUERRERO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,2
1162,GUERRERO,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,2
1163,GUERRERO,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
1164,GUERRERO,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
1165,GUERRERO,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
1166,GUERRERO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
1167,GUERRERO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,7
1168,GUANAJUATO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,20
1169,GUANAJUATO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,10
1170,GUANAJUATO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,8
1171,GUANAJUATO,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",6
1172,GUANAJUATO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,5
1173,GUANAJUATO,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,5
1174,GUANAJUATO,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,3
1175,GUANAJUATO,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,2
1176,GUANAJUATO,2016,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
1177,GUANAJUATO,2016,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",1
1178,GUANAJUATO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
1179,GUANAJUATO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO DE EDUCACION,1
1180,GUANAJUATO,2016,Hecho_Violatorio,PRIVACION DE LA VIDA DEL PRODUCTO DE LA CONCEPCION,1
1181,GUANAJUATO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,26
1182,GUANAJUATO,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,6
1183,GUANAJUATO,2016,Motivo_Conclusion,ORIENTACION,2
1184,GUANAJUATO,2016,Motivo_Conclusion,NO COMPETENCIA,1
1185,HIDALGO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,17
1186,HIDALGO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,11
1187,HIDALGO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,9
1188,HIDALGO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,5
1189,HIDALGO,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",3
1190,HIDALGO,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
1191,HIDALGO,2016,Hecho_Violatorio,COARTAR EL ADECUADO DESARROLLO FISICO O MENTAL DEL NIÑO,1
1192,HIDALGO,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
1193,HIDALGO,2016,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
1194,HIDALGO,2016,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,1
1195,HIDALGO,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,1
1196,HIDALGO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,11
1197,HIDALGO,2016,Motivo_Conclusion,ORIENTACION,5
1198,HIDALGO,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
1199,JALISCO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,45
1200,JALISCO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,22
1201,JALISCO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,19
1202,JALISCO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,18
1203,JALISCO,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,11
1204,JALISCO,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,5
1205,JALISCO,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,5
1206,JALISCO,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",4
1207,JALISCO,2016,Hecho_Violatorio,EMPLEAR ILEGALMENTE LA INFORMACION,1
1208,JALISCO,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
1209,JALISCO,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
1210,JALISCO,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
1211,JALISCO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
1212,JALISCO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,60
1213,JALISCO,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,10
1214,JALISCO,2016,Motivo_Conclusion,ORIENTACION,6
1215,JALISCO,2016,Motivo_Conclusion,ACUMULACION,2
1216,JALISCO,2016,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
1217,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,105
1218,ESTADO DE MEXICO,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,55
1219,ESTADO DE MEXICO,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,45
1220,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,32
1221,ESTADO DE MEXICO,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,23
1222,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,22
1223,ESTADO DE MEXICO,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",17
1224,ESTADO DE MEXICO,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,14
1225,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,8
1226,ESTADO DE MEXICO,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,5
1227,ESTADO DE MEXICO,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,3
1228,ESTADO DE MEXICO,2016,Hecho_Violatorio,CONTRACEPCION FORZADA,1
1229,ESTADO DE MEXICO,2016,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
1230,ESTADO DE MEXICO,2016,Hecho_Violatorio,"INEJECUCION DE RESOLUCION, SENTENCIA O LAUDO",1
1231,ESTADO DE MEXICO,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
1232,ESTADO DE MEXICO,2016,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
1233,ESTADO DE MEXICO,2016,Hecho_Violatorio,INTEGRAR LA AVERIGUACION PREVIA DE MANERA IRREGULAR O DEFICIENTE,1
1234,ESTADO DE MEXICO,2016,Hecho_Violatorio,INTIMIDACION,1
1235,ESTADO DE MEXICO,2016,Hecho_Violatorio,OBSTACULIZAR LA DECISION SOBRE EL NUMERO Y ESPACIAMIENTO DE LOS HIJOS,1
1236,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
1237,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
1238,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR DAR CUMPLIMIENTO A LA SENTENCIA QUE ORDENA LA RESTITUCION DE LOS BIENES DESPOJADOS,1
1239,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
1240,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,1
1241,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR RESPONDER EN BREVE TERMINO A AQUEL QUE HIZO LA PETICION,1
1242,ESTADO DE MEXICO,2016,Hecho_Violatorio,OMITIR U OBSTACULIZAR EL EJERCICIO DEL DERECHO A LA LIBERTAD DE PROCREACION,1
1243,ESTADO DE MEXICO,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,169
1244,ESTADO DE MEXICO,2016,Motivo_Conclusion,ORIENTACION,28
1245,ESTADO DE MEXICO,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,10
1246,ESTADO DE MEXICO,2016,Motivo_Conclusion,ACUMULACION,3
1247,ESTADO DE MEXICO,2016,Motivo_Conclusion,FALTA DE INTERES PROCESAL DEL QUEJOSO,1
1248,MICHOACAN,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,44
1249,MICHOACAN,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,26
1250,MICHOACAN,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,15
1251,MICHOACAN,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,12
1252,MICHOACAN,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,12
1253,MICHOACAN,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",7
1254,MICHOACAN,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,7
1255,MICHOACAN,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,6
1256,MICHOACAN,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,5
1257,MICHOACAN,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,2
1258,MICHOACAN,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
1259,MICHOACAN,2016,Hecho_Violatorio,INTEGRACION IRREGULAR DE EXPEDIENTES,1
1260,MICHOACAN,2016,Hecho_Violatorio,OMITIR BRINDAR EL SERVICIO DE HOSPITALIZACION,1
1261,MICHOACAN,2016,Hecho_Violatorio,OMITIR BRINDAR PROTECCION Y AUXILIO,1
1262,MICHOACAN,2016,Hecho_Violatorio,TRASGREDIR EL DERECHO A LA LIBERTAD SEXUAL,1
1263,MICHOACAN,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,69
1264,MICHOACAN,2016,Motivo_Conclusion,ORIENTACION,6
1265,MICHOACAN,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,5
1266,MORELOS,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,6
1267,MORELOS,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,2
1268,MORELOS,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,2
1269,MORELOS,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,2
1270,MORELOS,2016,Hecho_Violatorio,DILACION EN EL PROCEDIMIENTO ADMINISTRATIVO,1
1271,MORELOS,2016,Hecho_Violatorio,IMPEDIR EL ACCESO AL TRABAJO,1
1272,MORELOS,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
1273,MORELOS,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,1
1274,MORELOS,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
1275,MORELOS,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
1276,MORELOS,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,1
1277,MORELOS,2016,Hecho_Violatorio,"OMITIR PRESTAR ASISTENCIA MEDICA ESPECIAL, EN CASO DE MATERNIDAD E INFANCIA",1
1278,MORELOS,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,1
1279,MORELOS,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,3
1280,MORELOS,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,3
1281,MORELOS,2016,Motivo_Conclusion,ORIENTACION,2
1282,NAYARIT,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,4
1283,NAYARIT,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,3
1284,NAYARIT,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",1
1285,NAYARIT,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
1286,NAYARIT,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,1
1287,NAYARIT,2016,Hecho_Violatorio,"OMITIR BRINDAR LA ATENCION, CUIDADOS O PRESTAR AUXILIO A CUALQUIER PERSONA TENIENDO LA OBLIGACION DE HACERLO",1
1288,NAYARIT,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
1289,NAYARIT,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
1290,NAYARIT,2016,Hecho_Violatorio,PRIVACION DE LA VIDA DEL PRODUCTO DE LA CONCEPCION,1
1291,NAYARIT,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,2
1292,NAYARIT,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
1293,NUEVO LEON,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,8
1294,NUEVO LEON,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,7
1295,NUEVO LEON,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,6
1296,NUEVO LEON,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,5
1297,NUEVO LEON,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",3
1298,NUEVO LEON,2016,Hecho_Violatorio,OMITIR PROPORCIONAR IGUALDAD DE CONDICIONES EN EL TRABAJO,2
1299,NUEVO LEON,2016,Hecho_Violatorio,REALIZAR DEFICIENTEMENTE LOS TRAMITES MEDICOS,2
1300,NUEVO LEON,2016,Hecho_Violatorio,IMPEDIR EL EJERCICIO DEL DERECHO AL TRABAJO DIGNO Y SOCIALMENTE UTIL,1
1301,NUEVO LEON,2016,Hecho_Violatorio,LIMITAR EL ACCESO AL SERVICIO PUBLICO DE SALUD,1
1302,NUEVO LEON,2016,Hecho_Violatorio,NO SE PUEDE DETERMINAR,1
1303,NUEVO LEON,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,1
1304,NUEVO LEON,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,1
1305,NUEVO LEON,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,15
1306,NUEVO LEON,2016,Motivo_Conclusion,ORIENTACION,2
1307,NUEVO LEON,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
1308,OAXACA,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,14
1309,OAXACA,2016,Hecho_Violatorio,"FALTAR A LA LEGALIDAD, HONRADEZ, LEALTAD, IMPARCIALIDAD Y EFICACIA EN EL DESEMPEÑO DE LAS FUNCIONES, EMPLEOS, CARGOS O COMISIONES",12
1310,OAXACA,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,12
1311,OAXACA,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,7
1312,OAXACA,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
1313,OAXACA,2016,Hecho_Violatorio,OMITIR DAR INFORMACION SOBRE EL ESTADO DE SALUD,3
1314,OAXACA,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,2
1315,OAXACA,2016,Hecho_Violatorio,PRACTICAR DE MANERA NEGLIGENTE LAS DILIGENCIAS,2
1316,OAXACA,2016,Hecho_Violatorio,ABANDONO DEL PACIENTE,1
1317,OAXACA,2016,Hecho_Violatorio,INFRINGIR LOS DERECHOS DE MATERNIDAD,1
1318,OAXACA,2016,Hecho_Violatorio,OMITIR BRINDAR ATENCION MEDICA Y/O PSICOLOGICA DE URGENCIA,1
1319,OAXACA,2016,Hecho_Violatorio,OMITIR DAR RESPUESTA A LA PETICION FORMULADA POR CUALQUIER PERSONA EN EJERCICIO DE SU DERECHO,1
1320,OAXACA,2016,Hecho_Violatorio,OMITIR FUNDAR EL ACTO DE AUTORIDAD,1
1321,OAXACA,2016,Hecho_Violatorio,OMITIR MOTIVAR EL ACTO DE AUTORIDAD,1
1322,OAXACA,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,1
1323,OAXACA,2016,Motivo_Conclusion,DURANTE EL TRAMITE RESPECTIVO,7
1324,OAXACA,2016,Motivo_Conclusion,ORIENTACION,7
1325,OAXACA,2016,Motivo_Conclusion,POR NO EXISTIR MATERIA,2
1326,PUEBLA,2016,Hecho_Violatorio,OMITIR PROPORCIONAR ATENCION MEDICA,11
1327,PUEBLA,2016,Hecho_Violatorio,PRESTAR INDEBIDAMENTE EL SERVICIO PUBLICO,9
1328,PUEBLA,2016,Hecho_Violatorio,NEGLIGENCIA MEDICA,8
1329,PUEBLA,2016,Hecho_Violatorio,OMITIR SUMINISTRAR MEDICAMENTOS,7
1330,PUEBLA,2016,Hecho_Violatorio,OMITIR IMPLEMENTAR LA INFRAESTRUCTURA NECESARIA PARA UNA ADECUADA PRESTACION DE LOS SERVICIOS DE SALUD,6
1331,PUEBLA,2016,Hecho_Violatorio,OBSTACULIZAR O NEGAR LAS PRESTACIONES DE SEGURIDAD SOCIAL A QUE SE TIENE DERECHO,4
